symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
MTEK,12/31/2020,2020,FY,0.135786084,-0.122295485,-0.057522114,-0.058352459,0.002821056,-0.357532051,-0.357532051,-0.357532051,0.348014216,22917160.35,25179148.35,-25.75728768,23.19825359,-54.7615483,-53.98230129,-8.810398924,-8.810398924,25.48798628,-64.99085851,-60.16666671,-59.31050583,-0.038823964,-0.01852459,-0.877501443,4.043300733,-5.838503353,0.330662293,-1.567616443,0.653540368,0,0,0.094339107,0.791001566,0,-0.014435231,0.006115097,1.713758865,0,0.991868189,1.704802731,-1.576099568,-0.401615867,-841901,-2601149,-2749755,-828301,186791.5,280478,302422.5,48.14875851,182.0961422,183.0241404,7.580673133,2.004435655,1.994272445,0.342054607,0.000830345
MTEK,12/31/2019,2019,FY,0.122748938,-0.087356667,-0.076140343,-0.076498679,0.000204391,-0.41779976,-0.41779976,-0.41779976,0.289727597,22917160.35,24936224.35,-36.05906797,25.66213644,-41.37097201,-41.17718148,-7.539496907,-7.539496907,27.92304028,-54.53926448,-45.01586689,-44.80500287,-0.027732275,-0.024285295,-0.664739339,2.70548877,-4.415995941,0.302861834,-5.279962429,1.010395007,0,0,0.084846714,0.840693635,0,-0.00470626,0.002919262,0.698927614,0,0.906198587,0.524347328,-0.850985627,-0.470857137,-1407828,-3039614,-3174837,-1396744,,,,99.42785493,226.0118723,256.9659154,3.671003465,1.61495941,1.420421846,0.209087404,0.000358336
LBTYB,12/31/2023,2023,FY,17.59870548,-9.518204205,7.003163748,3.747189458,8.002273318,44.65195217,15.21521954,44.78162734,39.41890143,7581343649,23735243649,-1.871151282,1.012006254,2.543136308,4.752895523,0.397707744,0.397707744,3.168332174,10.57908881,7.961907903,14.88009758,-0.534430332,0.210398061,0.832619894,0.377113137,7.199991086,1.302067947,-0.167639608,-0.735765234,0.056401612,-0.105535948,0.190765411,0,0.297724524,0.464929053,0.185012147,0.578512397,0.030835358,97.93066505,-0.004531733,-0.137079503,-45.21534613,1308800000,6476800000,-17438900000,22961400000,871750000,649950000,-66450000,44.47880236,42.62349755,-31.85948874,8.206156205,8.563351696,-11.45655547,-0.212547082,3.255974289
LBTYB,12/31/2022,2022,FY,14.69843316,2.257762021,5.796686024,3.134679813,8.881116179,46.10998389,22.29552762,45.83013824,32.67943537,9301556058,22984456058,8.415413063,1.292654788,3.277734885,6.061225113,0.414574355,0.414574355,3.194193207,18.09942205,8.099392508,14.97748994,0.11882958,0.164983148,0.686790216,0.359228348,10.77478542,1.60606988,-1.529781096,2.567447752,0,0,0.179968592,0,0.271791584,0.45922898,0.181108162,0.600165792,0.026696499,48.2509562,-0.018486754,0.035384886,-30.96584036,2376400000,10914900000,-14024200000,20539400000,868950000,611750000,653850000,42.1319677,106.7682313,66.97295872,8.663255478,3.418619898,5.449960805,0.049263696,2.662006211
LBTYB,12/31/2021,2021,FY,18.55567504,24.16216555,6.38659439,3.852831386,5.722921239,46.06481916,24.71156743,46.67108674,30.47227917,15648377508,30788977508,1.165458449,1.517595018,4.409235702,7.308910559,0.603371423,0.603371423,2.985945274,2.10511408,8.675395184,14.38065274,0.858031447,0.136819296,0.618903485,0.342119061,1.035198075,1.454293968,13.91236821,0.262354463,0,0,0.169881586,0,0.25291259,0.396731474,0.136549223,0.598207078,0.029879841,159.2880309,0.28240868,0.383063584,-30.58479588,1855700000,13732100000,-15378500000,20703100000,999000000,615800000,388100000,32.11665842,74.19505567,111.8852731,11.36481869,4.919465276,3.26227027,0.517711655,2.533763004
LBTYB,12/31/2020,2020,FY,19.89772489,-2.436039189,6.952187113,4.709642548,4.86211299,22.0872868,-0.090186765,22.69218588,26.88362823,14765325184,28435825184,-10.06703837,1.232487641,3.527479857,5.207125541,1.080711225,1.080711225,2.373588299,6.494569976,6.793402739,10.02815107,-0.09933408,0.192044534,1.097719321,0.253799539,3.122259273,1.085538393,1.781825831,-2.853889684,0,0,0.150382718,0,0.225961921,0.322566773,0.112703567,0.579161841,0.029048172,35.26724709,0.062876522,-0.032066025,-69.96246586,382100000,-54300000,-40945200000,21788900000,1247750000,791050000,91150000,33.23056569,65.65114926,-15.80215304,10.98386357,5.559689421,-23.09811828,-0.107351456,2.242544565
LBTYB,12/31/2019,2019,FY,16.35249247,-1.996331663,6.49679149,4.735514066,11.92018279,18.70034286,-2.019851256,19.27784803,41.89377797,16049767976,36089867976,-11.39089281,1.390613696,3.500189291,4.802012978,1.179592243,1.179592243,3.126965124,8.07451852,7.870604086,10.797914,-0.087789431,0.208246001,2.071298379,0.574610113,4.483645069,1.222106638,0.537917599,-3.254364798,0,0,0,0,0.29817132,0.271099577,0.10770697,0.340370188,0.026495689,29.42638297,0.021744125,-0.040933005,-37.14303284,1921600000,-1425600000,-25274400000,30389200000,1373450000,919100000,626600000,44.42680761,108.6310865,37.31481767,8.215760251,3.35999585,9.781636968,-0.103555732,1.761277424
LILAK,12/31/2023,2023,FY,21.48142857,-0.35047619,4.271428571,1.485714286,5.145238095,10.99857143,-15.75285714,8.397619048,42.21857143,1535100000,8810700000,-20.85733696,0.340293942,1.711371237,4.920192308,0.870484831,0.870484831,1.953115648,5.452165842,9.822408027,28.23942308,-0.047944759,0.203244088,4.686248937,0.607903138,4.502227723,1.131107568,0.860395546,-10.33410138,0,0,0.143268826,0,0.413237609,0.652173913,0.129680122,0.580184469,0.01966261,8.137642441,0.071814471,-0.009226758,-45.58511905,279600000,-3308100000,-8872700000,10103100000,852950000,474750000,-13399999.5,73.08738445,102.7909754,-22.25846028,4.99402192,3.550895382,-16.39825916,-0.041735186,2.785714286
LILAK,12/31/2022,2022,FY,21.631177,-0.907008086,3.90296496,0.937556155,3.91868823,11.52785265,-14.08849955,8.613656783,38.24842767,1676178000,8852578000,-8.302020802,0.348108658,1.929302486,8.031518927,0.874193178,0.874193178,1.838503458,5.622469355,10.1894314,42.41771921,-0.120452601,0.124509449,4.150099093,0.586171843,4.557891394,1.179919405,1.19238369,-4.303120357,0,0,0.143548421,0,0.420045377,0.75978361,0.137089572,0.724827056,0.019418081,13.25838482,0.1176087,-0.025644608,-42.68778077,317000000,-3136100000,-8930200000,10312800000,727700000,461550000,66400000,60.83965027,158.3325072,19.62949195,5.999377025,2.305275186,18.59447005,-0.105298842,2.965408805
LILAK,12/31/2021,2021,FY,20.63198624,-2.107050731,4.368873603,1.203353396,4.177987962,12.52536543,-14.6844368,9.613069647,35.14746346,2712116000,9403316000,-5.533801265,0.565141905,2.668880142,9.689589139,1.212932021,1.212932021,1.959432382,5.711440719,9.253410746,33.59526974,-0.18070761,0.10320355,3.420348837,0.497068764,4.064139942,1.36427864,1.292567311,-2.073454397,0,0,0.14444676,0,0.411347979,0.724562094,0.153427797,0.763242459,0.024609294,21.34812807,0.112450315,-0.054112841,-47.19411006,551700000,-3415600000,-10406400000,11049100000,606750000,374850000,65150000,49.65034382,122.0756303,20.76512605,7.351409314,2.989949749,17.57754801,-0.219186047,3.165520206
LILAK,12/31/2020,2020,FY,19.25278955,-4.136848926,3.273577695,0.379982538,4.576667208,17.61165366,-19.26148363,13.8834266,45.46800478,2176307900,9639307900,-2.690453579,0.578098045,3.399949852,29.29081965,0.801675286,0.801675286,2.560513175,6.948250487,15.05906561,129.734965,-0.37168454,0.03414039,3.078498545,0.548732764,5.379514164,1.144809384,0.886201725,-0.791321548,0,0,0.154359029,0,0.473407748,0.883924387,0.150294852,0.618631096,0.025899166,35.94797442,0.041201272,-0.100860349,-53.38972015,246900000,-3766300000,-9834400000,12368300000,572950000,349150000,60750000,54.36314615,151.7381797,27.00827423,6.714107366,2.405459198,13.514377,-0.29797031,2.893595157
LILAK,12/31/2019,2019,FY,21.30497812,-1.004920613,5.058761548,1.81315446,6.650987738,21.92699312,-13.53392261,17.13323531,48.86426478,3503082688,10689282688,-19.20549719,0.905891566,3.815163023,10.64443235,1.126465589,1.126465589,2.764231365,7.134750159,11.6415625,32.48034849,-0.052068426,0.093945827,2.691491414,0.560334728,4.796555867,1.304060914,1.256410256,-5.033991228,0,0,0.207964831,0,0.430888703,0.641581355,0.152340315,0.676349024,0.014869408,19.68234437,0.035514761,-0.021456047,-51.13883427,479200000,-2456500000,-8902400000,11216700000,596250000,322000000,66050000,55.23610034,142.2728295,24.17735043,6.607997266,2.565493364,15.09677419,-0.05865329,3.245607088
UZD,12/31/2023,2023,FY,45.95294118,0.635294118,10.18823529,1.505882353,1.764705882,54.75294118,-0.458823529,54.42352941,49.71764706,3530900000,7410900000,65.38703704,0.903968254,4.077251732,27.58515625,0.763272806,0.763272806,1.897311828,7.577607362,8.557621247,57.89765625,0.015293551,0.036251381,0.871162992,0.374883721,3.967280164,1.553829079,0.709183673,14.93103448,0,0,0,0,0.43655814,0.852193995,0.188940092,1.125,0.005888377,27.89151004,0.008390784,0.008915305,-60.32941176,499000000,-39000000,-4696000000,8683000000,1017000000,298500000,230000000,89.52124936,50.9056713,42.03414352,4.077244259,7.170124481,8.683417085,0.011673152,8.682352941
UZD,12/31/2022,2022,FY,49.04705882,0.352941176,9.788235294,-4.176470588,3.211764706,53.90588235,-1.270588235,53.57647059,51.04705882,1772250000,5675250000,59.075,0.425101943,2.130108173,-4.992253521,0.389163373,0.389163373,1.361297673,5.936453975,6.821213942,-15.98661972,0.016927634,-0.20031034,0.916996047,0.375573343,4.082635983,1.441841004,1.570552147,23.77142857,0,0,0,0,0.421800522,1.426682692,0.284720556,1.695714286,0.005756776,20.62668678,0.014254805,0.004666356,-62.66470588,528000000,-108000000,-4814000000,8760000000,1122500000,358000000,217000000,94.20484529,65.92592593,48.33333333,3.874535316,5.536516854,7.551724138,0.006587615,13.96470588
UZD,12/31/2021,2021,FY,47.93023256,1.802325581,9.325581395,-14.46511628,1.813953488,53.18604651,5.651162791,52.87209302,45.62790698,2710720000,6303720000,17.48851613,0.657622513,3.379950125,-2.17903537,0.596155707,0.596155707,1.529286754,5.980759013,7.86,-5.067299035,0.05718038,-0.458918664,0.82449967,0.362537472,3.408918406,1.777408638,2.148571429,5.0125,0,0,0,0,0.395319602,2.551122195,0.49636099,3.017699115,0.006550218,46.30427983,0.040287153,0.024788102,-54.04360465,702000000,486000000,-4162000000,8355000000,1146000000,373500000,159500000,103.5140708,68.86792453,33.09486373,3.526090676,5.3,11.02890173,0.03408841,23.79069767
UZD,12/31/2020,2020,FY,46.94186047,2.662790698,14.38372093,0.546511628,14.81395349,51.58139535,21.01162791,51.29069767,41.79069767,2639340000,4850340000,11.52550218,0.653787466,2.133662086,56.15617021,0.598354115,0.598354115,1.20147139,4.562878645,3.92105093,103.1987234,0.086764115,0.017807482,0.789390161,0.359673587,2.079962371,3.011481056,3.392857143,5.309012876,0,0,0,0,0.271562855,0.96200485,0.294773347,1.742313324,0.007926678,55.4343651,0.044870138,0.032473057,-35.53197674,1752000000,1807000000,-2622000000,7771000000,1089500000,345500000,154000000,101.5345554,78.781372,29.72113776,3.594835263,4.633074935,12.28082192,0.051915665,13.8372093
UZD,12/31/2019,2019,FY,46.76744186,1.476744186,8.418604651,-2.23255814,3.313953488,49.08139535,20.34883721,48.80232558,30.11627907,3115780000,5310780000,24.53370079,0.774684237,4.303563536,-16.22802083,0.742382654,0.742382654,1.320432621,5.232295567,7.335331492,-27.6603125,0.040760259,-0.061621809,0.590898261,0.30377266,2.162561576,2.097333333,2.845454545,5.443609023,0,0,0,0,0.30267026,1.26519337,0.227747389,1.304843305,0.010193933,40.2683795,0.033701007,0.022308098,-32.38372093,823000000,1750000000,-2370000000,6401000000,1016000000,308500000,152000000,95.83291895,62.19730942,33.14461883,3.808712121,5.868421053,11.01234568,0.030259709,10.65116279
CHT,12/31/2023,2023,FY,287.7391517,47.64470801,97.45640583,55.2910945,67.54849426,509.0941601,415.3375532,492.8555988,47.04364574,9.25493E+11,9.35312E+11,25.04173832,4.146485811,12.24246164,21.57863433,2.420802996,2.420802996,4.190478175,10.68930641,12.37234869,21.80757401,0.03993333,0.046342136,0.094616769,0.069039961,0.112218185,1.557279613,147.2996928,2.047770186,0.039412001,0.986945019,0.030470531,0.017222172,0.138808037,0.432658182,0.146540056,0.807373635,3.58E-05,726.8728394,0.090662229,0.08190821,-60.78680966,36648499000,3.22177E+11,-26623347000,4.12951E+11,31218094000,15412298000,13108504000,51.73027238,36.48036851,29.19486965,7.05582985,10.00538138,12.5021966,0.096670725,42.16531133
CHT,12/31/2022,2022,FY,176.2503223,46.8712131,97.91265696,54.81916591,69.37210906,507.6426814,405.5580005,491.3998801,56.3808199,8.67778E+11,8.61057E+11,23.86758494,6.347237528,11.42551632,20.40714486,2.276562745,2.276562745,6.298079621,9.906329858,11.3370283,20.24909618,0.041897829,0.049002445,0.114045834,0.083087871,-0.0773211,1.55106366,178.2189443,1.608141786,0.041192941,0.983176027,0.048128484,0.027606652,0.151350457,0.440121761,0.24450163,0.847810334,0.00011703,719.8829357,0.088719812,0.081884363,-58.22203913,36203739000,3.14591E+11,-27523396000,4.18021E+11,30172791000,17246072000,14429921500,82.23570782,43.86091298,39.23527209,4.438461219,8.3217602,9.302853797,0.095383037,43.09349104
CHT,12/31/2021,2021,FY,270.0024378,45.91465773,96.50406085,50.62436509,57.80851876,504.3991878,396.1806974,489.0226196,50.44746552,9.07355E+11,9.0649E+11,25.47603702,4.332270218,12.12097719,23.10593956,2.391961994,2.391961994,4.328141626,10.73727185,12.10942607,23.08391993,0.039252573,0.043278915,0.102584638,0.075845208,-0.010242228,1.41573815,205.9385574,1.624998611,0.036814237,0.937880868,0.025272696,0.017607579,0.163613199,0.475417256,0.169923265,0.92677268,9.07E-05,710.7737963,0.086735478,0.082996742,-61.52766952,26728761000,3.07317E+11,-30786851000,4.10825E+11,28863274500,16827051000,14364319500,51.48511006,48.79774608,38.26278784,7.089428372,7.479853668,9.539294459,0.093890662,45.87969576
CHT,12/31/2020,2020,FY,267.640838,43.08237721,95.98550471,4.305722573,47.12287869,501.8157239,385.4246448,487.2128606,49.56710068,8.41058E+11,8.48881E+11,25.16705368,4.051162402,11.29604416,251.8175478,2.225426682,2.225426682,4.088846135,10.92596643,11.40111946,254.1599435,0.039734488,0.003971129,0.101190787,0.075522905,0.100696183,1.145137984,205.5765761,1.73836722,0.038978261,0.980967982,0.024112317,0.018544471,0.178294794,0.95514195,0.342547807,1.955525601,3.85E-05,687.2273899,0.082478255,0.080316096,-67.22433351,10367948000,2.98974E+11,-35316476000,3.93078E+11,26959230000,13821668500,14697178000,49.5503719,41.52882424,38.79649546,7.366241383,8.789076183,9.408066261,0.08842619,91.67978213
CHT,12/31/2019,2019,FY,231.1608935,42.26718661,90.42207958,61.14586925,36.02702152,484.8376573,424.8701744,484.8376573,11.28861983,8.57061E+11,8.40674E+11,26.13902151,4.779454185,12.21850797,18.06864329,2.27874812,2.27874812,4.688073803,11.35127244,11.98489721,17.72318135,0.038256979,0.055344498,0.023118791,0.019013609,-0.221260085,1.17821527,619.7511839,1.7421742,0.040540432,1.059687215,0.019844655,0.018633012,0.101722945,0.323772805,0.126648629,0.667545495,1.12E-05,679.0333454,0.081151723,0.079817136,-34.21440907,10582813000,3.29591E+11,-11240035000,3.42139E+11,30351558500,16258657500,16186046000,52.38143299,37.90549763,46.63858683,6.968117884,9.629210083,7.826137643,0.087178019,29.27621033
ATEN,12/31/2023,2023,FY,3.391726182,0.538606657,0.599838297,0.453011723,2.146610969,2.801185824,2.783573642,2.801185824,0.227583884,977345700,891923700,24.45198149,3.882978546,21.95591724,29.07209531,4.701580269,4.701580269,3.543598331,18.58406676,20.03692546,26.53113511,0.040896481,0.034397246,0.080913622,0.043149337,-1.779847481,2.447343543,560.115942,1.113685264,0.018229988,0.445759319,0.094894716,0.219423917,0.003352924,0.244776924,0.043289631,1.165846351,0.055943584,5.826370222,0.156978907,0.102882353,0.604477159,160755000,206569000,89891000,208314000,73617500,6874500,21607500,107.7554827,53.4539844,179.0069221,3.387298639,6.828302961,2.039027294,0.192278089,0.146826573
ATEN,12/31/2022,2022,FY,3.711709565,0.621067684,0.875172122,0.732192035,1.999112912,2.396621121,2.37931628,2.396621121,0.245114395,1256030640,1204905640,26.77646969,4.480415213,19.0019764,22.71262075,6.938935761,6.938935761,4.298046073,19.50821903,18.22852708,21.78813475,0.037346223,0.044028385,0.093065653,0.04564013,-0.827747555,2.17332217,31.84103179,1.409141298,0.012676442,0.339430374,0.083891588,0.208312822,0.003540998,0.163373676,0.038521356,1.463080883,0.047553311,5.787092394,0.238711633,0.127537398,0.363289111,138743000,179705000,68898000,180990000,67361500,6788500,21077500,94.95223623,43.19089597,126.4770728,3.844037955,8.450855019,2.885898543,0.25914304,0.142980087
ATEN,12/31/2021,2021,FY,3.245359915,1.231562962,0.650221945,0.583106196,2.401708071,2.711211484,2.694247592,2.711211484,0.273369156,1277422680,1217813680,13.4625679,5.108832436,25.49898557,28.43392868,6.115347363,6.115347363,4.870436487,28.79332498,24.30911392,27.10710235,0.074280034,0.035169252,0.092470606,0.049139499,-1.409362809,2.446646854,19.12256586,0.527964842,0.003037366,0.040890744,0.093668264,0.216271666,0.003324981,0.103219754,0.020680526,0.58055462,0.05767831,8.667648012,0.438742739,0.242195835,0.758277523,167934000,207581000,99822000,202799000,56423000,5851500,21596000,90.20554547,46.74292122,153.2310999,4.046314427,7.808669002,2.382022972,0.45424821,0.067115749
ATEN,12/31/2020,2020,FY,2.899699136,0.229068093,0.710836248,0.665012343,2.033172187,1.491128369,1.463240588,1.491128369,0.302136906,766871360,707088360,43.04396947,3.400352774,13.87098651,14.82679247,6.612442099,6.612442099,3.135271431,23.22663207,12.78964584,13.67094003,0.023232058,0.067445471,0.202614379,0.08080162,-1.963768354,2.248125812,17733,3.103165694,0,0,0.096888621,0.257454762,0.007458452,0.064464783,0.015802986,0.315314518,0.054583265,2.772241596,0.118354874,0.061723519,0.410772603,134523000,113805000,67466000,172820000,52308500,6221500,21557000,82.6225463,35.30778894,150.8823881,4.417680359,10.33766234,2.41910275,0.153620639,0.045823905
ATEN,12/31/2019,2019,FY,2.794794953,-0.234213985,-0.005599369,-0.062644585,1.707702419,1.429902734,1.382426393,1.429902734,0.371753417,522669600,504973600,-29.33215107,2.458140979,-1226.923944,-109.666303,4.804522599,4.804522599,2.374915815,-139.6111695,-1185.384038,-105.9533361,-0.034092283,-0.009118571,0.257806539,0.102337869,4.892452309,2.264160031,-61.45147679,0.023907065,0,0,0.111481084,0.29076133,0.013179932,-10.18779343,0.020411235,0.432788193,0.077736704,2.745054171,-0.115561093,-0.065888678,0.210600683,123358000,105175000,55673000,167640000,53769000,7897000,20157000,91.95209474,56.69032958,167.14388,3.969458238,6.438487882,2.18374732,-0.163797145,0.057045216
TMUS,12/31/2023,2023,FY,66.28687092,7.017845482,15.65999691,6.537725959,4.332888848,54.60621262,-39.52674688,54.60621262,92.60737761,1.90011E+11,2.97962E+11,22.84604305,2.418729347,10.23818848,24.52381776,2.936112803,2.936112803,3.792886021,21.35159728,16.05482731,38.4565746,0.043771256,0.040776685,1.747446496,0.544515172,7.735650305,0.908591361,-4.277661169,2.231453649,0.003931361,0.089816039,0.239453652,0,0.537162585,0.58252061,0.137618066,0.843423311,0.008490542,92.85690151,0.099800487,0.086524557,-109.8047695,-1913000000,-46844000000,-1.23952E+11,1.80483E+11,9358000000,6393000000,1781000000,42.50388248,62.26148572,18.74659484,8.587450809,5.862372151,19.47020262,0.128517345,9.122270952
TMUS,12/31/2022,2022,FY,63.66882404,2.072391377,13.42733579,-0.416078578,3.606281056,55.73532577,-33.51352912,55.73532577,88.99440684,1.74967E+11,2.78318E+11,67.55480724,2.19887837,10.42649132,-336.4749053,2.511871924,2.511871924,3.497730967,12.81095285,16.58530187,-535.2268284,0.014802796,-0.00297199,1.548438038,0.510357815,4.757238205,0.770632932,1.945005945,6.479150579,0,0,0.24263865,0,0.527780144,1.030987426,0.21742846,1.267379679,0.007477599,50.97912996,0.030344875,0.025952424,-103.2651019,-5675000000,-41884000000,-1.22615E+11,1.79923E+11,9255000000,9309000000,2225500000,43.88935668,72.7157101,18.99298459,8.316367057,5.019548038,19.21762208,0.037182727,13.84341437
